VendorNumber,VendorName,Brand,Description,Volume,PurchasePrice,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,UnsoldCapital
16,BANFI PRODUCTS CORP,4295,Liquor Description 4295,1000.0,74.14457529727773,106.8998963705201,138,10231.95139102433,151,16141.88435194854,106.8998963705201,136.819948648021,721.4434507660045,5909.93296092421,36.61241049723419,1.0942028985507246,-963.8794788646104
8,PERFECTA WINES,5011,Liquor Description 5011,750.0,71.56138900305018,98.14867801087551,269,19250.0136418205,234,22966.79065454487,98.14867801087551,693.7677773190686,597.8289341198406,3716.777012724371,16.183266824826752,0.8698884758364313,2504.6486151067566
2,MARTIGNETTI COMPANIES,2164,Liquor Description 2164,750.0,35.38598287685672,54.42812124127671,34030,1204184.997299434,29460,1603452.451768012,54.42812124127671,73901.00035486395,91879.62707492168,399267.4544685781,24.90048607480281,0.8657067293564502,161713.94174723522
69,VENDOR_69 INC,8174,Liquor Description 8174,375.0,7.873041649358823,11.7428527207515,178,1401.401413585871,157,1843.627877157986,11.7428527207515,191.992076003548,76.31277943030798,442.2264635721149,23.986752915334616,0.8820224719101124,165.33387463653528
2,MARTIGNETTI COMPANIES,4701,Liquor Description 4701,750.0,8.637302667045365,12.3672154068202,7904,68269.24028032656,5900,72966.57090023921,12.36721540682021,13872.73274741312,2143.300629257837,4697.330619912653,6.437647489745545,0.7464574898785425,17309.154544758912
7,ULTRA BEVERAGE COMPANY LLP,4318,Liquor Description 4318,750.0,26.29387181887918,34.91570729373282,93,2445.330079155764,79,2758.340876204893,34.91570729373282,66.32047546253153,172.8584349966886,313.010797049129,11.347792426576001,0.8494623655913979,368.1142054643085
2,MARTIGNETTI COMPANIES,3722,Liquor Description 3722,1000.0,52.18416645042496,66.75388264205453,18542,967598.8143237797,15474,1032949.580003152,66.75388264205453,33015.2278371489,42027.2283021475,65350.76567937236,6.326617188727929,0.8345378060619135,160101.0226699038
6,M S WALKER INC,3947,Liquor Description 3947,750.0,48.81459765009214,66.75245956370267,35,1708.510917753225,31,2069.326246474783,66.75245956370267,20.12185701455878,109.2914022092139,360.8153287215582,17.43636748126246,0.8857142857142857,195.25839060036856
95,VENDOR_95 INC,6006,Liquor Description 6006,750.0,52.5370840207957,69.07202953386792,281,14762.92060984359,292,20169.03262388943,69.07202953386792,389.3728456298743,865.2022695654427,5406.112014045841,26.804022358724893,1.0391459074733096,-577.9079242287528
8,PERFECTA WINES,1102,Liquor Description 1102,1000.0,58.796222894908,78.53431689126843,42,2469.441361586136,32,2513.09814052059,78.53431689126843,94.27700362575092,155.223333515322,43.656778934453996,1.7371696803456498,0.7619047619047619,587.96222894908
52,VENDOR_52 INC,8529,Liquor Description 8529,375.0,6.427419019455381,9.03857356412022,312,2005.354734070079,294,2657.340627851345,9.03857356412022,235.8764750429701,81.46331212982149,651.9858937812658,24.535277372718465,0.9423076923076923,115.69354235019685
2,MARTIGNETTI COMPANIES,8255,Liquor Description 8255,750.0,12.88141963793321,16.32897165261278,12617,162524.8715718034,9021,219630.6755045633,16.32897165261278,17983.90549162539,12405.44693567884,57105.80393275988,26.000832443632575,0.714987714987715,46321.58501800782
46,VENDOR_46 INC,1251,Liquor Description 1251,750.0,31.96125888704095,48.66007929666303,142,4538.498761959815,117,5693.229277709574,48.66007929666303,79.15207539503372,243.2126515308886,1154.7305157497585,20.282522614552327,0.823943661971831,799.0314721760238
6,M S WALKER INC,3010,Liquor Description 3010,750.0,16.61449981411863,20.90455946278587,434,7210.692919327485,385,8048.25539317256,20.90455946278587,836.7986660970112,177.7698028643435,837.5624738450751,10.406758147307183,0.8870967741935484,814.1104908918129
11,ALISA CARR BEVERAGES,8047,Liquor Description 8047,1750.0,10.64900319084156,14.82764494939716,489,5207.362560321523,356,5278.64160198539,14.82764494939716,426.009316134886,124.9977414920626,71.27904166386634,1.3503292520760841,0.7280163599182005,1416.3174243819274
48,VENDOR_48 INC,5199,Liquor Description 5199,1000.0,53.07232969979989,79.5229703602422,80,4245.786375983991,73,5805.17683629768,79.5229703602422,93.07054726601106,272.9776452962115,1559.390460313689,26.862066467353447,0.9125,371.50630789859923
51,VENDOR_51 INC,9304,Liquor Description 9304,375.0,66.15023581183243,92.21397664911437,343,22689.53088345852,282,26004.34141505025,92.21397664911437,379.1507873831286,1610.921890819708,3314.810531591731,12.747142789293076,0.8221574344023324,4035.164384521778
2,MARTIGNETTI COMPANIES,6820,Liquor Description 6820,1000.0,61.44699930757118,82.60988816562502,9509,584299.5164156944,10432,861786.3533438003,82.60988816562502,10566.48972543589,36061.08360176106,277486.8369281059,32.19902889520526,1.0970659375328635,-56715.580360888205
91,VENDOR_91 INC,8586,Liquor Description 8586,750.0,66.27798339568844,92.12351530765696,454,30090.20446164255,432,39797.3586129078,92.12351530765694,1232.989975876678,1102.80113962455,9707.154151265255,24.391453326545278,0.9515418502202643,1458.1156347051456
2,MARTIGNETTI COMPANIES,1020,Liquor Description 1020,1750.0,54.93924080434079,84.57721852082278,3071,168718.4085101306,2449,207129.608157495,84.57721852082278,6770.455455065531,5661.217581784437,38411.19964736441,18.544523880022844,0.7974601107131227,34172.20778029997
7,ULTRA BEVERAGE COMPANY LLP,9255,Liquor Description 9255,750.0,60.15089913606516,96.01122183713422,42,2526.337763714737,31,2976.347876951161,96.01122183713422,82.92618032375154,136.2357838180481,450.01011323642433,15.119540182829528,0.7380952380952381,661.6598904967168
72,VENDOR_72 INC,6674,Liquor Description 6674,750.0,25.3834080656226,36.86831674271234,322,8173.457397130477,230,8479.712850823838,36.86831674271234,176.2061893794031,259.9712785719527,306.25545369336123,3.611625288273851,0.7142857142857143,2335.273542037279
1,DIAGEO NORTH AMERICA INC,5916,Liquor Description 5916,750.0,79.47560272131233,120.5945006716309,11952,949892.4037251249,8800,1061231.605910351,120.5945006716309,9535.786447148594,40604.08681001335,111339.20218522614,10.491508315917201,0.7362784471218207,250507.09977757646
7,ULTRA BEVERAGE COMPANY LLP,5468,Liquor Description 5468,750.0,18.73742408704153,22.59350116726209,434,8132.042053776025,421,9511.863991417342,22.59350116726209,854.8677169256266,469.3934529062522,1379.8219376413172,14.506325352069222,0.9700460829493087,243.58651313153987
2,MARTIGNETTI COMPANIES,3174,Liquor Description 3174,750.0,21.08704057920369,32.73016070629697,9686,204249.0750501669,10092,330312.781847949,32.73016070629697,29528.46036506536,7576.554119009941,126063.70679778213,38.16494962517446,1.0419161676646707,-8561.3384751567
104,VENDOR_104 INC,6885,Liquor Description 6885,750.0,26.66913738618851,42.18043851173734,362,9654.227733800242,276,11641.80102923951,42.18043851173734,555.323993790232,410.5589256942248,1987.573295439268,17.0727303313919,0.7624309392265194,2293.545815212212
91,VENDOR_91 INC,8074,Liquor Description 8074,1000.0,78.14993225799341,111.7596967476836,431,33682.62080319516,371,41462.84749339062,111.7596967476836,488.8868839534103,1402.243668821191,7780.226690195457,18.76433279560856,0.8607888631090487,4688.995935479605
6,M S WALKER INC,8709,Liquor Description 8709,750.0,79.12164420154295,118.8028850791803,132,10444.05703460367,111,13187.12024378901,118.8028850791803,282.3296408663612,497.4651719904575,2743.0632091853404,20.801078313343606,0.8409090909090909,1661.554528232402
40,VENDOR_40 INC,3741,Liquor Description 3741,1750.0,64.61703122798731,90.79325470071977,162,10467.95905893394,155,14072.95447861156,90.79325470071977,129.979338086082,632.9094428774466,3604.99541967762,25.616478935937614,0.9567901234567902,452.3192185959112
85,VENDOR_85 INC,3114,Liquor Description 3114,750.0,52.17931989197253,68.58875048137156,333,17375.71352402685,257,17627.30887371249,68.58875048137156,695.0191601196112,1163.146772582786,251.5953496856382,1.4273043689660478,0.7717717717717718,3965.6283117899125
49,VENDOR_49 INC,3901,Liquor Description 3901,750.0,44.00469313884601,67.80679596074174,323,14213.51588384726,349,23664.57179029887,67.80679596074174,1024.905499379289,851.4599408468267,9451.05590645161,39.937574151779096,1.0804953560371517,-1144.1220216099962
47,VENDOR_47 INC,1960,Liquor Description 1960,1750.0,77.79656342651343,111.9286141598417,418,32518.96351228261,414,46338.44626217448,111.9286141598417,1208.520496837953,701.4363137542446,13819.482749891871,29.822930772654217,0.9904306220095693,311.1862537060537
7,ULTRA BEVERAGE COMPANY LLP,8367,Liquor Description 8367,750.0,57.17171021436857,81.8557809650941,373,21325.04790995947,403,32987.87972893292,81.8557809650941,350.3042876414139,1574.009926194312,11662.831818973453,35.354899783826504,1.0804289544235925,-1715.151306431057
32,VENDOR_32 INC,7416,Liquor Description 7416,1000.0,75.85475962445227,111.0250375025868,87,6599.364087327348,70,7771.752625181077,111.0250375025868,131.1813136951799,362.1158657065049,1172.3885378537288,15.085252894631513,0.8045977011494253,1289.5309136156886
19,"IRA GOLDMAN AND WILLIAMS, LLP",1696,Liquor Description 1696,1000.0,28.74130996082179,44.33063287959882,417,11985.12625366269,389,17244.61619016394,44.33063287959882,763.3337563296093,901.4587498749148,5259.48993650125,30.499315719773346,0.9328537170263789,804.7566789030102
34,VENDOR_34 INC,7222,Liquor Description 7222,750.0,30.03310942021742,44.83229800850362,454,13635.03167677871,450,20174.53410382663,44.83229800850362,444.2834142228141,1061.246387089164,6539.502427047921,32.41463913561965,0.9911894273127754,120.13243768086969
113,VENDOR_113 INC,4590,Liquor Description 4590,750.0,69.10434455888267,88.76105309537974,480,33170.08538826368,472,41895.21706101923,88.76105309537974,881.1972697277139,1594.512771385641,8725.131672755553,20.826080600197482,0.9833333333333333,552.8347564710614
42,VENDOR_42 INC,6067,Liquor Description 6067,750.0,16.23911904389708,22.51926409672627,460,7469.994760192655,325,9007.324975235755,22.51926409672627,687.8117788531224,560.1146701210308,1537.3302150431,17.06755578675968,0.7065217391304348,2192.2810709261057
2,MARTIGNETTI COMPANIES,2471,Liquor Description 2471,750.0,75.94458959720568,120.9128493188539,7072,537080.1376314386,7774,939976.4906047703,120.9128493188539,10280.3715091591,22516.08491380978,402896.3529733317,42.86238613415881,1.099264705882353,-53313.10189723838
2,MARTIGNETTI COMPANIES,5733,Liquor Description 5733,750.0,43.06057659975556,61.2245735573855,13184,567710.6418911774,14123,864674.6523509555,61.2245735573855,18207.39866330291,20223.38320723615,296964.01045977813,34.344017099653094,1.0712226941747574,-40433.88142717047
2,MARTIGNETTI COMPANIES,8180,Liquor Description 8180,1000.0,74.48104089377733,117.3298452886349,10716,798138.8342177179,8014,940281.3801431197,117.3298452886349,5213.878343051836,19488.80748309226,142142.54592540185,15.117022300682633,0.7478536767450541,201247.77249498636
4,JIM BEAM BRANDS COMPANY,2477,Liquor Description 2477,750.0,30.25945915443598,46.15619928474498,16074,486390.546448404,14746,680619.3146528495,46.15619928474498,42646.37426661316,22913.77462209067,194228.76820444543,28.53706382157433,0.9173821077516486,40184.56175709098
6,M S WALKER INC,8802,Liquor Description 8802,750.0,58.69691781045478,86.0737106620197,430,25239.67465849555,355,30556.167285017,86.0737106620197,890.709136107954,1547.728069119114,5316.492626521449,17.399082080324757,0.8255813953488372,4402.268835784108
31,VENDOR_31 INC,9170,Liquor Description 9170,750.0,41.21563414795173,55.21848432828187,156,6429.638927080469,164,9055.831429838227,55.21848432828187,393.374143670831,505.4348168281562,2626.192502757757,29.000015328296275,1.0512820512820513,-329.72507318361386
48,VENDOR_48 INC,4803,Liquor Description 4803,1750.0,52.01027226841047,68.74341957062981,30,1560.308168052314,29,1993.559167548264,68.74341957062981,16.0789716957842,80.0103508217145,433.25099949595005,21.732537792132575,0.9666666666666667,52.01027226841047
9,E & J GALLO WINERY,2555,Liquor Description 2555,375.0,42.82793698543642,62.41608311839069,419,17944.90559689786,330,20597.30742906893,62.41608311839068,680.0550112884808,1149.703003145736,2652.4018321710682,12.877420222546856,0.7875894988066826,3811.6863917038418
1,DIAGEO NORTH AMERICA INC,3536,Liquor Description 3536,375.0,77.53367130285211,106.4556299898783,13880,1076167.357683587,9903,1436191.850944296,106.4556299898783,9423.410966599205,79387.60594984624,360024.4932607091,25.067994434308556,0.7134726224783862,308351.41077144287
9,E & J GALLO WINERY,9436,Liquor Description 9436,750.0,56.90790483604379,86.47164386513236,258,14682.2394476993,210,18159.0452116778,86.47164386513236,452.4017039352809,772.1553885078997,3476.8057639785,19.146412839715936,0.813953488372093,2731.579432130102
2,MARTIGNETTI COMPANIES,4963,Liquor Description 4963,1750.0,23.84892264697366,35.87313675943395,16770,399946.4327897482,11994,430262.4022926508,35.87313675943395,24622.34739689813,12000.75945960294,30315.96950290259,7.045925774914126,0.7152057245080501,113902.4545619462
9,E & J GALLO WINERY,1636,Liquor Description 1636,1750.0,73.22576914288133,97.01332095720545,255,18672.57113143474,192,25857.0799392048,97.01332095720545,504.9241716786774,1323.745340654908,7184.50880777006,27.78546078931684,0.7529411764705882,4613.223456001524
109,VENDOR_109 INC,4194,Liquor Description 4194,750.0,27.05223036163283,40.06682880241407,171,4625.931391839214,163,6530.893094793494,40.06682880241407,185.5893938407814,251.8839181615962,1904.9617029542806,29.168471682271736,0.9532163742690059,216.41784289306264
2,MARTIGNETTI COMPANIES,5198,Liquor Description 5198,1000.0,32.87038244756423,45.94688049228108,17493,575001.600155241,17458,802140.6396342431,45.94688049228108,9927.56934245835,37668.74293496018,227139.03947900212,28.316610361815364,0.9979991996798719,1150.463385664748
101,VENDOR_101 INC,8038,Liquor Description 8038,750.0,12.659277351516,16.82819056972267,476,6025.816019321617,422,7101.496420422966,16.82819056972267,1175.386977741601,358.588331085331,1075.6804011013492,15.14723570102541,0.8865546218487395,683.6009769818639
2,MARTIGNETTI COMPANIES,3193,Liquor Description 3193,1750.0,72.49748898471431,98.97260318566097,9648,699455.7737245236,9070,897681.510893945,98.97260318566097,25138.3219457799,16550.69764147305,198225.7371694214,22.081967241591148,0.9400912106135987,41903.54863316487
79,VENDOR_79 INC,5038,Liquor Description 5038,750.0,26.45840174208972,41.22591385180055,233,6164.807605906905,177,7296.986751768697,41.22591385180055,290.217846914076,185.8498249616227,1132.1791458617918,15.51570784457524,0.759656652360515,1481.6704975570242
7,ULTRA BEVERAGE COMPANY LLP,3278,Liquor Description 3278,750.0,24.41882134485368,32.81418493152618,77,1880.249243553733,63,2067.293650686149,32.81418493152618,43.79886928102199,69.89823770185562,187.0444071324157,9.047790915931774,0.8181818181818182,341.8634988279515
115,VENDOR_115 INC,7174,Liquor Description 7174,750.0,74.01969484962154,97.33291642398956,432,31976.50817503651,425,41366.48948019556,97.33291642398956,741.59205063664,1185.767879479428,9389.98130515905,22.699487974812456,0.9837962962962963,518.1378639473508
16,BANFI PRODUCTS CORP,1425,Liquor Description 1425,750.0,65.4145146803775,87.70273705797544,303,19820.59794815438,256,22451.90068684171,87.70273705797544,463.3691012971391,1394.415977686658,2631.302738687329,11.719732664902823,0.8448844884488449,3074.482189977742
8,PERFECTA WINES,2795,Liquor Description 2795,1000.0,15.58091911395308,20.03468393471599,240,3739.420587348739,201,4026.971470877913,20.03468393471599,513.4170495660894,209.0125267473927,287.5508835291739,7.1406238064677785,0.8375,607.6558454441702
8,PERFECTA WINES,2558,Liquor Description 2558,750.0,62.69933779277605,88.89850657074196,199,12477.16822076243,154,13690.37001189426,88.89850657074196,353.0840560809852,311.9606499624504,1213.201791131829,8.861716594056942,0.7738693467336684,2821.470200674922
78,VENDOR_78 INC,4848,Liquor Description 4848,1750.0,73.47748235403431,92.50628208413339,496,36444.83124760102,465,43015.42116912203,92.50628208413339,314.8103195169862,1575.579825616913,6570.589921521016,15.274963589657037,0.9375,2277.8019529750636
82,VENDOR_82 INC,5000,Liquor Description 5000,750.0,10.88834136580579,16.62625243659975,475,5171.962148757751,486,8080.358684187479,16.62625243659975,1099.985197267967,276.0785178108881,2908.396535429729,35.99340882133356,1.023157894736842,-119.77175502386369
5,BACARDI USA INC,6313,Liquor Description 6313,750.0,66.89112461784298,86.30507611334399,92,6153.983464841554,81,6990.711165180863,86.30507611334399,67.98724237758557,215.9443247155973,836.7277003393083,11.969135622522327,0.8804347826086957,735.8023707962727
20,VENDOR_20 INC,5169,Liquor Description 5169,750.0,46.0565038904792,66.28553414961517,101,4651.7068929384,75,4971.415061221138,66.28553414961517,54.27600507177889,104.1518744093018,319.70816828273746,6.430928907477039,0.7425742574257426,1197.4691011524592
6,M S WALKER INC,2738,Liquor Description 2738,750.0,55.18980870341005,68.987823791467,482,26601.48779504365,499,34424.92407194203,68.987823791467,746.7623964650232,1138.96462905765,7823.436276898377,22.72608143027062,1.0352697095435686,-938.2267479579709
45,VENDOR_45 INC,3043,Liquor Description 3043,1000.0,41.96407541787027,66.78084318325176,170,7133.892821037945,123,8214.043711539967,66.78084318325176,85.28930910150898,340.0821876388633,1080.1508905020219,13.15005043112335,0.7235294117647059,1972.3115446399026
104,VENDOR_104 INC,3681,Liquor Description 3681,750.0,57.3352313678959,79.22755328540897,495,28380.93952710847,439,34780.89589229454,79.22755328540897,1129.622720679034,2108.303536706983,6399.95636518607,18.400780661328323,0.8868686868686869,3210.7729566021703
93,VENDOR_93 INC,4902,Liquor Description 4902,750.0,7.557339625006492,11.55417877083231,454,3431.032189752947,365,4217.275251353793,11.55417877083231,605.1053813185977,255.6186570779197,786.2430616008455,18.643389741953712,0.8039647577092511,672.6032266255778
70,VENDOR_70 INC,1857,Liquor Description 1857,750.0,62.20300424174628,93.76848692263356,300,18660.90127252388,322,30193.45278908801,93.76848692263356,633.5380233080049,933.4956934775098,11532.55151656413,38.19553728128776,1.0733333333333333,-1368.4660933184182
52,VENDOR_52 INC,8261,Liquor Description 8261,750.0,7.50077733942188,11.14223386143956,410,3075.318709162971,407,4534.889181605901,11.14223386143956,790.459652665537,148.5061362229974,1459.5704724429302,32.18536140559151,0.9926829268292683,22.50233201826564
7,ULTRA BEVERAGE COMPANY LLP,4637,Liquor Description 4637,1750.0,39.14748858105076,59.93268903639891,207,8103.530136277507,191,11447.14360595219,59.93268903639892,562.5474229821051,473.4902674011166,3343.613469674682,29.2091510753486,0.9227053140096618,626.3598172968121
36,VENDOR_36 INC,6469,Liquor Description 6469,375.0,16.32237448477212,20.24277123878067,451,7361.390892632224,436,8825.84826010837,20.24277123878067,1216.202932571473,261.2369469636752,1464.4573674761468,16.592822857552335,0.9667405764966741,244.83561727158178
87,VENDOR_87 INC,3865,Liquor Description 3865,1000.0,66.76807080134805,98.24246452934733,191,12752.70152305748,174,17094.18882810643,98.24246452934733,456.3707055716353,473.6716890760635,4341.487305048951,25.397445580515853,0.9109947643979057,1135.0572036229169
7,ULTRA BEVERAGE COMPANY LLP,4144,Liquor Description 4144,750.0,28.52456818817515,37.26252466534659,464,13235.39963931327,352,15483.94866677368,37.26252466534659,513.2769196835586,266.7392446845222,2248.549027460411,14.521806264350854,0.7586206896551724,3194.7516370756166
9,E & J GALLO WINERY,2109,Liquor Description 2109,750.0,39.05701584532493,59.14593982872619,279,10896.90742084566,274,16205.98751307098,59.14593982872619,236.3932948459141,269.0742031170327,5309.08009222532,32.75999125596801,0.982078853046595,195.28507922662467
71,VENDOR_71 INC,3543,Liquor Description 3543,1750.0,37.15630559737337,58.80904993984318,24,891.7513343369608,21,1234.990048736707,58.80904993984318,41.57301763162145,27.38587777190643,343.2387143997462,27.79283239981173,0.875,111.4689167921201
6,M S WALKER INC,4693,Liquor Description 4693,750.0,62.93764742635299,98.22022898673892,379,23853.36837458778,361,35457.50266421275,98.22022898673892,577.8852577868348,1393.856416680565,11604.13428962497,32.72687983560957,0.9525065963060686,1132.8776536743537
8,PERFECTA WINES,3322,Liquor Description 3322,750.0,41.08582698469816,51.19215523126162,77,3163.608677821758,55,3525.748505493128,51.19215523126162,58.50991470673613,103.6380341259119,362.13982767136986,10.271289262610614,0.7142857142857143,903.8881936633595
52,VENDOR_52 INC,2148,Liquor Description 2148,750.0,64.17187512577595,86.49219886766895,431,27658.07817920943,326,28196.45683086008,86.49219886766895,242.619073937811,759.068772493547,538.378651650648,1.9093840580048003,0.7563805104408353,6738.046888206475
112,VENDOR_112 INC,4383,Liquor Description 4383,750.0,10.51312076020064,14.14781256908382,446,4688.851859049487,417,5899.637841307953,14.14781256908382,663.1272624638063,267.1627301619974,1210.785982258466,20.52305607271029,0.9349775784753364,304.88050204581856
8,PERFECTA WINES,6152,Liquor Description 6152,1000.0,19.36954759272463,24.19098645193494,342,6624.385276711824,302,7305.677908484352,24.19098645193494,642.4051288426924,391.5343011544569,681.2926317725278,9.325522426622692,0.8830409356725146,774.7819037089852
51,VENDOR_51 INC,2625,Liquor Description 2625,750.0,46.36506872347705,57.45793095096816,365,16923.25008406912,288,18983.12925613406,57.45793095096816,594.2806658908087,399.0567980167248,2059.8791720649388,10.851104389964187,0.7890410958904109,3570.110291707733
59,VENDOR_59 INC,5684,Liquor Description 5684,1750.0,76.03162435645213,102.9434780919349,499,37939.78055386961,397,40868.56080249818,102.9434780919349,966.6170290224321,2518.210641119274,2928.7802486285655,7.166340558901055,0.7955911823647295,7755.225684358117
2,MARTIGNETTI COMPANIES,1734,Liquor Description 1734,750.0,10.60683850413352,16.93730329322497,16956,179849.553676088,16153,273588.2600954629,16.93730329322497,26917.1422217729,10138.01577895526,93738.70641937491,34.26269328467046,0.9526421325784383,8517.291318819218
17,BLACK PRINCE DISTILLERY INC,1477,Liquor Description 1477,750.0,8.231316211764824,11.7508382010323,86,707.8931942117748,62,728.5519684640028,11.7508382010323,80.85413416538444,31.02265939345716,20.658774252228,2.8355937731913126,0.7209302325581395,197.55158908235578
90,VENDOR_90 INC,3615,Liquor Description 3615,375.0,16.74130061958918,24.25333400918765,300,5022.390185876752,262,6354.373510407166,24.25333400918765,483.8487731559588,396.7233093226064,1331.9833245304135,20.961678163061976,0.8733333333333333,636.1694235443888
8,PERFECTA WINES,5363,Liquor Description 5363,750.0,53.08648466451174,73.70567685477481,360,19111.13447922422,327,24101.75633151136,73.70567685477481,960.5674538614835,393.9179618416522,4990.621852287139,20.70646546933283,0.9083333333333333,1751.8539939288873
93,VENDOR_93 INC,1002,Liquor Description 1002,1750.0,34.92446875026854,51.16197957083823,31,1082.658531258325,25,1279.049489270956,51.16197957083823,15.31815862789482,57.04647290675351,196.39095801263102,15.354445598861988,0.8064516129032258,209.5468125016112
116,VENDOR_116 INC,2838,Liquor Description 2838,750.0,66.91642845632646,105.9062780208069,145,9702.882126167337,149,15780.03542510022,105.9062780208069,271.4280117038989,287.0326435292577,6077.153298932884,38.51165815043972,1.0275862068965518,-267.66571382530583
4,JIM BEAM BRANDS COMPANY,1752,Liquor Description 1752,750.0,10.39498636110244,14.92178651277513,3978,41351.25574446549,2874,42885.21443771573,14.92178651277513,3802.76544956942,1644.124526353344,1533.9586932502425,3.576894072613499,0.722473604826546,11476.064942657093
66,VENDOR_66 INC,9294,Liquor Description 9294,1000.0,19.73105651110258,24.19057882298467,460,9076.285995107186,481,11635.66841385563,24.19057882298467,367.1836623041394,254.0646411238889,2559.3824187484443,21.996006827598823,1.0456521739130435,-414.35218673315416
32,VENDOR_32 INC,2635,Liquor Description 2635,1000.0,27.50198040986718,38.42456320282945,116,3190.229727544593,114,4380.400205122557,38.42456320282945,180.8811112997717,191.7100625094927,1190.170477577964,27.170359370044473,0.9827586206896551,55.00396081973436
69,VENDOR_69 INC,4904,Liquor Description 4904,375.0,52.0047565016589,83.05682309486251,239,12429.13680389648,209,17358.87602682626,83.05682309486251,439.5082579160478,548.054032335039,4929.73922292978,28.398954029692952,0.8744769874476988,1560.142695049767
81,VENDOR_81 INC,9441,Liquor Description 9441,1000.0,56.38795177261604,76.40348049731907,155,8740.132524755487,165,12606.57428205765,76.40348049731907,300.3682964880742,692.0259511943063,3866.4417573021638,30.670043033063234,1.064516129032258,-563.8795177261604
105,VENDOR_105 INC,5586,Liquor Description 5586,750.0,14.31524704728304,20.57891910772815,379,5425.478630920271,371,7634.778988967145,20.57891910772815,212.5611761702217,321.3555863867054,2209.300358046874,28.9373190925302,0.978891820580475,114.52197637826433
2,MARTIGNETTI COMPANIES,7162,Liquor Description 7162,750.0,75.78535317438046,94.17502572038684,11484,870318.9958545852,12315,1159765.441746564,94.17502572038684,23987.07893793666,65308.81493572582,289446.4458919789,24.957326324199073,1.0723615464994776,-62977.628487910166
20,VENDOR_20 INC,4903,Liquor Description 4903,750.0,30.57831013926569,38.420796597512,337,10304.89051693254,299,11487.81818265609,38.420796597512,322.9219313910314,354.9996785857587,1182.9276657235496,10.297235270571157,0.887240356083086,1161.9757852920961
2,MARTIGNETTI COMPANIES,3175,Liquor Description 3175,750.0,58.48765722502123,90.64841627528645,8710,509427.4944299349,7675,695726.5949128235,90.64841627528645,10389.58139984883,19932.39188200758,186299.10048288864,26.777631018436548,0.881171067738232,60534.725227896975
26,VENDOR_26 INC,6015,Liquor Description 6015,750.0,44.31557892107741,58.50267313601527,11,487.4713681318515,10,585.0267313601527,58.50267313601527,12.80511858147822,20.35725981093884,97.55536322830119,16.675368491537252,0.9090909090909091,44.31557892107741
